Placa,Fabricação,Combustível,Planta do Veículo,Modelo,Carroceria,Chassi,Nº do Chassi,Ordem,Tipo de Veículo,Data Inclusão
KNZ7855,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB786910,C39611 ,48 MIDI URB S/AR C/ELEV S/COBR,15/06/11 15:15
LLF7606,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB698232,C39612 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KVG8869,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707248,C39613 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KWT3834,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787763,C39615 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:17
KYV6804,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB743050,C39617 ,28 MIDIONBUS URBAN S/AR C/ELEV,28/01/11 17:06
LPO9011,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696151,C39618 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LRZ3266,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707254,C39619 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLE4913,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707263,C39620 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LPQ7870,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB698254,C39621 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KOW1661,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707286,C39622 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LQG8205,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB806028,C39623 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:14
KOS6958,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB806008,C39624 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:14
LSH3731,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB743346,C39625 ,28 MIDIONBUS URBAN S/AR C/ELEV,28/01/11 17:14
LRT2957,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696403,C39626 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KNW8912,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696474,C39627 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KXO7079,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB782228,C39628 ,48 MIDI URB S/AR C/ELEV S/COBR,07/06/11 12:18
LLN7014,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787844,C39629 ,48 MIDI URB S/AR C/ELEV S/COBR,25/07/11 17:06
KVR5680,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB805774,C39630 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:14
LPW1705,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB782207,C39635 ,48 MIDI URB S/AR C/ELEV S/COBR,07/06/11 12:18
LLJ4756,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB743360,C39636 ,28 MIDIONBUS URBAN S/AR C/ELEV,28/01/11 17:10
KNW9089,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696532,C39637 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KOS6956,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB843396,C39638 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:12
LLJ4760,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB746233,C39639 ,28 MIDIONBUS URBAN S/AR C/ELEV,28/01/11 17:11
LLE4915,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707288,C39640 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KVJ8924,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB746279,C39641 ,28 MIDIONBUS URBAN S/AR C/ELEV,28/01/11 17:02
LQG8189,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB811336,C39645 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:12
KVH6939,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB698654,C39646 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLN3787,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787730,C39647 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:17
KOS6950,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BC812224,C39649 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:13
KVR5688,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB810683,C39650 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:13
KPY1640,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787700,C39651 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:18
KRS2013,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB843674,C39652 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:13
LQG8238,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB811419,C39653 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:11
LPW7471,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB788113,C39654 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:19
LLN6268,2011,Diesel,2753,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787222,C39655 ,28 MIDIONBUS URBAN S/AR C/ELEV,25/07/11 17:07
LQV3392,2011,Diesel,2753,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB786322,C39656 ,28 MIDIONBUS URBAN S/AR C/ELEV,25/07/11 17:08
LLN3792,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB788102,C39657 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:19
LLN7023,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787704,C39658 ,48 MIDI URB S/AR C/ELEV S/COBR,25/07/11 17:08
LPW7470,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB788067,C39659 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:22
KOS7262,2011,Diesel,2840,OF-1722,MASCARELLO,MERCEDES BENZ,9BM384078CB835348,C39660 ,30 ONBUS BASIC URB S/AR C/ELEV,25/05/12 17:52
KWV4626,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787243,C39661 ,48 MIDI URB S/AR C/ELEV S/COBR,25/07/11 17:08
LTL3542,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB785612,C39662 ,48 MIDI URB S/AR C/ELEV S/COBR,07/06/11 12:19
KWD5009,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787768,C39663 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:23
LPW1688,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB786894,C39664 ,48 MIDI URB S/AR C/ELEV S/COBR,07/06/11 12:19
LQG8234,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB811841,C39665 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:11
LPX8048,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787712,C39666 ,48 MIDI URB S/AR C/ELEV S/COBR,25/07/11 17:08
LPW7475,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB788708,C39667 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:23
KOA4303,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB787783,C39668 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:24
KVR5683,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB810522,C39669 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:12
LPW7476,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB788441,C39670 ,48 MIDI URB S/AR C/ELEV S/COBR,27/06/11 16:24
KOS6982,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB812201,C39672 ,48 MIDI URB S/AR C/ELEV S/COBR,14/06/12 16:12
KVJ8889,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB746785,C39674 ,28 MIDIONBUS URBAN S/AR C/ELEV,28/01/11 17:01
KNW5887,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB687886,C39695 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LPN9294,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB687889,C39696 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KPU1872,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB687907,C39697 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLD3007,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB689059,C39698 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KNW8914,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB689062,C39699 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LPO9034,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB689329,C39700 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KZJ3286,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB689332,C39701 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LRB2906,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB689365,C39702 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LSD3198,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB689774,C39703 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KYP4157,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB689801,C39704 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KNW8866,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB689832,C39705 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLD2682,2009,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB690073,C39707 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KVX3954,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696653,C39708 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KWN3651,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696661,C39709 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KWB4312,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696674,C39710 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KWJ4035,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696709,C39711 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLD2889,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696730,C39712 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KRG1666,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696766,C39713 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KQP4764,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696880,C39714 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLD2892,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB696923,C39715 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLE5115,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707525,C39716 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLE4954,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707529,C39717 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLE4969,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707545,C39718 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLE4926,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707553,C39719 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LPP8864,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB707559,C39720 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KVH4861,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB698656,C39721 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KNX5092,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB698673,C39722 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
KVH4859,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB698682,C39723 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LPQ4085,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB698697,C39724 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LPQ4090,2010,Diesel,2679,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067AB710790,C39725 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:38
LLK5425,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB746810,C39726 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:32
LQD3050,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB747181,C39727 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:33
KXA3803,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB747232,C39728 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:31
KNY8362,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB750301,C39729 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:29
LLK4835,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB750722,C39730 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:32
KZG6454,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB750737,C39731 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:31
LLK4823,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB751021,C39732 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:32
KVK6709,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB751030,C39733 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:30
KNY8557,2010,Diesel,2746,OF-1418,MASCARELLO,MERCEDES BENZ,9BM384067BB751297,C39734 ,28 MIDIONBUS URBAN S/AR C/ELEV,11/03/11 13:30
KOM8439,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB788723,C39740 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:50
KOM8436,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB789236,C39741 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:49
KON3155,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB789245,C39742 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:51
KON3159,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB789559,C39743 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:51
LQA2922,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB789765,C39744 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:52
KYE4064,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB789789,C39745 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:53
LQA3107,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB789814,C39746 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:54
LLO8131,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB789824,C39747 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:54
KYG4682,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB790202,C39748 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:55
KVO4030,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB790240,C39749 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:55
LRH3450,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB791141,C39750 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:56
KON3968,2011,Diesel,2788,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB791437,C39751 ,48 MIDI URB S/AR C/ELEV S/COBR,24/10/11 15:56
KXV6609,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W5AR033469,C41001 ,30 ONBUS BASIC URB S/AR C/ELEV,10/11/10 15:41
KXD4411,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W5AR033682,C41028 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXP5145,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W5AR033973,C41029 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXG3061,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W5AR035089,C41035 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXA3625,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82EW6AR033478,C41041 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXX7171,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W3AR033678,C41049 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXQ3213,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82WXAR033953,C41057 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXR5550,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82WXAR034990,C41058 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXE3075,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W6AR033481,C41067 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXO6157,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W6AR034663,C41093 ,30 ONBUS BASIC URB S/AR C/ELEV,25/11/10 16:29
KWZ4069,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W7AR035255,C41102 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXU4019,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82WXAR05035,C41108 ,31 ONBUS BASIC URB C/AR C/ELEV,25/11/10 16:29
KXC4115,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0AR034383,C41118 ,31 ONBUS BASIC URB C/AR C/ELEV,10/11/10 15:34
KXC4116,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W7AR036129,C41119 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXT6007,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0AR034691,C41122 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXX7169,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W3AR033941,C41123 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXO6159,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W7AR044828,C41130 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXB4190,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0AR035064,C41143 ,31 ONBUS BASIC URB C/AR C/ELEV,10/11/10 15:36
KXU4018,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0AR035601,C41144 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXH4566,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W7AR045025,C41149 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KWX4047,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W8AR033126,C41151 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KXV6586,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0AR036120,C41153 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXF4216,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W8AR035491,C41178 ,30 ONBUS BASIC URB S/AR C/ELEV,10/11/10 15:43
KXW4510,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0AR043553,C41182 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KWW3314,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0AR043682,C41184 ,31 ONBUS BASIC URB C/AR C/ELEV,10/11/10 15:37
KXV6583,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0AR044816,C41189 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXK3973,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W1AR033467,C41216 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXW4511,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W1AR033680,C41217 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXV6585,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W1AR034988,C41221 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXV6584,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W9AR033474,C41232 ,30 ONBUS BASIC URB S/AR C/ELEV,10/11/10 15:44
KXO6158,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W9AR033684,C41237 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
LQW3631,2012,Diesel,2929,V W 17230 EURO V,INDUSCAR - CAIO,VOLKSWAGEN,9532G82W0DR312868,C41242 ,30 ONBUS BASIC URB S/AR C/ELEV,28/08/13 19:01
KXL5383,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W1AR035610,C41259 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXX7174,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W2AR033106,C41260 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXR5549,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W2AR033946,C41263 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXS3522,2010,Diesel,2731,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W2AR034692,C41264 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:38
KXV6587,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W9AR033958,C41268 ,30 ONBUS BASIC URB S/AR C/ELEV,10/11/10 15:45
KWU2839,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W9AR034995,C41272 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KWT3482,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W9AR036701,C41285 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
KWR3893,2010,Diesel,2705,VW 17230,MARCOPOLO,VOLKSWAGEN,9532L82W9AR043678,C41287 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:38
LQW3630,2012,Diesel,2929,V W 17230 EURO V,INDUSCAR - CAIO,VOLKSWAGEN,9532G82W1DR312877,C41290 ,30 ONBUS BASIC URB S/AR C/ELEV,28/08/13 19:02
KPN7410,2012,Diesel,2929,V W 17230 EURO V,INDUSCAR - CAIO,VOLKSWAGEN,9532G82W2DR312872,C41294 ,30 ONBUS BASIC URB S/AR C/ELEV,29/08/13 09:35
