Placa,Fabricação,Combustível,Planta do Veículo,Modelo,Carroceria,Chassi,Nº do Chassi,Ordem,Tipo de Veículo,Data Inclusão
KPG9338,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB874385,B58127 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:38
LQQ3080,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB874380,B58128 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:48
KVQ5474,2012,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844308,B58129 ,28 MIDIONBUS URBAN S/AR C/ELEV,15/03/12 12:29
LLL1023,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB771489,B58130 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 13:44
LPX5390,2011,Diesel,2789,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB794023,B58131 ,30 ONBUS BASIC URB S/AR C/ELEV,20/07/11 17:53
LPW1750,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB784993,B58132 ,30 ONBUS BASIC URB S/AR C/ELEV,10/06/11 10:48
KOQ7095,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB839281,B58133 ,28 MIDIONBUS URBAN S/AR C/ELEV,14/02/12 18:21
LPR3082,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB7244823,B58134 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
LLM9678,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB785528,B58135 ,30 ONBUS BASIC URB S/AR C/ELEV,10/06/11 10:50
KVL6881,2011,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB779640,B58136 ,28 MIDIONBUS URBAN S/AR C/ELEV,01/06/11 16:16
LSH3917,2011,Diesel,2789,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB794028,B58137 ,30 ONBUS BASIC URB S/AR C/ELEV,20/07/11 17:53
KVM8629,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB804817,B58138 ,28 MIDIONBUS URBAN S/AR C/ELEV,22/08/11 15:54
LQE4314,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB839273,B58139 ,28 MIDIONBUS URBAN S/AR C/ELEV,14/02/12 18:21
LQE4315,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB836496,B58140 ,28 MIDIONBUS URBAN S/AR C/ELEV,14/02/12 18:22
KXX8501,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB785544,B58141 ,30 ONBUS BASIC URB S/AR C/ELEV,16/06/11 15:40
LQZ3094,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB78556,B58142 ,30 ONBUS BASIC URB S/AR C/ELEV,10/06/11 10:53
LPY4859,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB801214,B58143 ,28 MIDIONBUS URBAN S/AR C/ELEV,22/08/11 15:54
KZJ5260,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB836653,B58144 ,28 MIDIONBUS URBAN S/AR C/ELEV,14/02/12 18:22
LPY4912,2011,Diesel,2789,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB804940,B58145 ,30 ONBUS BASIC URB S/AR C/ELEV,18/08/11 18:19
KXB5092,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB8448299,B58146 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:15
LQF5007,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844818,B58148 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:15
LQF5008,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844858,B58149 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:16
KVT4910,2011,Diesel,2789,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB794030,B58150 ,30 ONBUS BASIC URB S/AR C/ELEV,20/07/11 17:53
LQQ2845,2012,Diesel,2898,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB876471,B58151 ,28 MIDIONBUS URBAN S/AR C/ELEV,14/02/13 17:53
LPY4914,2011,Diesel,2789,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB804972,B58152 ,30 ONBUS BASIC URB S/AR C/ELEV,18/08/11 18:19
KOA8494,2011,Diesel,2789,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB794070,B58153 ,30 ONBUS BASIC URB S/AR C/ELEV,20/07/11 17:54
KOQ7100,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB836518,B58154 ,28 MIDIONBUS URBAN S/AR C/ELEV,14/02/12 18:22
LPX7226,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB797202,B58155 ,30 ONBUS BASIC URB S/AR C/ELEV,27/07/11 15:52
KOR5060,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844889,B58156 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:16
KOA9928,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB797205,B58157 ,30 ONBUS BASIC URB S/AR C/ELEV,27/07/11 15:53
LPU8211,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB771452,B58158 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 13:44
LSD4007,2011,Diesel,2694,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB839234,B58159 ,28 MIDIONBUS URBAN S/AR C/ELEV,14/02/12 18:22
KVM8642,2011,Diesel,2789,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB804932,B58160 ,30 ONBUS BASIC URB S/AR C/ELEV,18/08/11 18:19
KXP5895,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB785575,B58161 ,30 ONBUS BASIC URB S/AR C/ELEV,10/06/11 10:51
LUP3987,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB785597,B58162 ,30 ONBUS BASIC URB S/AR C/ELEV,10/06/11 10:56
LPX7171,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB797208,B58163 ,30 ONBUS BASIC URB S/AR C/ELEV,27/07/11 15:53
LPX7235,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB797210,B58164 ,30 ONBUS BASIC URB S/AR C/ELEV,27/07/11 15:53
LLM9701,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB785601,B58165 ,30 ONBUS BASIC URB S/AR C/ELEV,10/06/11 10:55
KWH5147,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB797294,B58166 ,30 ONBUS BASIC URB S/AR C/ELEV,27/07/11 15:53
KPG9341,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB876494,B58167 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:46
LQQ3082,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB876639,B58168 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:43
LQQ3085,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB874420,B58169 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:40
KVX6443,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB873856,B58170 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:50
LLU7144,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB873919,B58171 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:49
LLG2471,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB724831,B58172 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
LLU7145,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB873935,B58173 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:48
KOA9922,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB797295,B58174 ,30 ONBUS BASIC URB S/AR C/ELEV,27/07/11 15:54
LLG2593,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB724839,B58175 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
LSJ3335,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB725098,B58176 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KWU2771,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB725100,B58177 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KZG5399,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB725103,B58178 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KVP9165,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB835688,B58179 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:29
KVP9168,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB835676,B58180 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:29
KXU4937,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB836541,B58181 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:29
KOQ8468,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB836743,B58182 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:30
LQE6159,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB837752,B58183 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:30
KVP9179,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB837783,B58184 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:30
LLM7346,2011,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB779358,B58185 ,28 MIDIONBUS URBAN S/AR C/ELEV,01/06/11 16:17
LLG2586,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB725119,B58186 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KVH8162,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB725126,B58187 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
LSF3387,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB725128,B58188 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KPG9345,2012,Diesel,2900,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB873902,B58189 ,48 MIDI URB S/AR C/ELEV S/COBR,07/02/13 17:47
KOR4438,2012,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844815,B58191 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 14:51
LLQ4677,2012,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB843948,B58192 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 14:51
KXQ4001,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844874,B58193 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:13
LLQ4679,2012,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844829,B58194 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 14:51
KVQ5477,2012,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844848,B58195 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 14:51
LLQ5049,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844853,B58196 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:13
LLQ4680,2012,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844945,B58197 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 14:52
LQF5016,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844935,B58198 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:14
KZJ5294,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB844969,B58199 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:14
LQF5022,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB845040,B58200 ,48 MIDI URB S/AR C/ELEV S/COBR,21/03/12 11:15
LSH4276,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB837742,B58201 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:30
KOQ8476,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB839300,B58202 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:29
LQE6167,2011,Diesel,2824,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067CB839209,B58203 ,48 MIDI URB S/AR C/ELEV S/COBR,24/02/12 14:31
LLD2184,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB701085,B58206 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/06/13 17:07
LLD2165,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB701113,B58208 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/06/13 17:08
LLD2164,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB701602,B58209 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/06/13 17:09
LPO8484,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB703038,B58212 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/06/13 17:16
LPQ3891,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB715243,B58213 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/06/13 17:17
KYK4013,2009,Diesel,2657,VW 9150 EOD,MASCARELLO,VOLKSWAGEN,8532A52R2AR004249,B58703 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KYM1890,2009,Diesel,2657,VW 9150 EOD,MASCARELLO,VOLKSWAGEN,9532A52R9AR003986,B58704 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KYC2237,2009,Diesel,2657,VW 9150 EOD,MASCARELLO,VOLKSWAGEN,9532A52R4AR004415,B58705 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KYG2662,2009,Diesel,2657,VW 9150 EOD,MASCARELLO,VOLKSWAGEN,9532A52R3AR003708,B58706 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KYK4011,2009,Diesel,2657,VW 9150 EOD,MASCARELLO,VOLKSWAGEN,9532A52R5AR003726,B58707 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KYO1959,2009,Diesel,2657,VW 9150 EOD,MASCARELLO,VOLKSWAGEN,9532A52R7AR004103,B58708 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KYJ3863,2009,Diesel,2657,VW 9150 EOD,MASCARELLO,VOLKSWAGEN,9532A52R5AR003452,B58709 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:07
KMT6164,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B529743,B60044 ,28 MICROMASTER URB. S/AR,14/11/13 16:08
LPA1673,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B529755,B60045 ,28 MICROMASTER URB. S/AR,14/11/13 16:09
KUS9076,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B529733,B60046 ,28 MICROMASTER URB. S/AR,14/11/13 16:09
LKK1933,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B529737,B60047 ,28 MICROMASTER URB. S/AR,14/11/13 16:10
LPA5738,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B538747,B60049 ,28 MICROMASTER URB. S/AR,14/11/13 16:22
LKL1795,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B538744,B60050 ,28 MICROMASTER URB. S/AR,14/11/13 16:24
KMT8149,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B538741,B60051 ,28 MICROMASTER URB. S/AR,14/11/13 16:22
LPA5723,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B538736,B60052 ,28 MICROMASTER URB. S/AR,14/11/13 16:25
LPA5737,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B538750,B60053 ,28 MICROMASTER URB. S/AR,14/11/13 16:41
LKK1924,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B529784,B60055 ,28 MICROMASTER URB. S/AR,14/11/13 16:26
KMW0530,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B538760,B60057 ,28 MICROMASTER URB. S/AR,14/11/13 16:28
LUL2384,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B618107,B60058 ,28 MICROMASTER URB. S/AR,14/11/13 16:48
KXT1610,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B587165,B60059 ,28 MICROMASTER URB. S/AR,14/11/13 16:28
LKT7555,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611080,B60060 ,28 MICROMASTER URB. S/AR,16/12/10 14:56
LPH3849,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611093,B60061 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
LKT7541,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611299,B60062 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
KZN1553,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611323,B60063 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
LPH3862,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611583,B60064 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
KVN3756,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611798,B60065 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
KUZ9864,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611855,B60066 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
KNT7376,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612081,B60067 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
KWQ2381,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612093,B60068 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
KNT7369,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612095,B60069 ,28 MICROMASTER URB. S/AR,16/12/10 14:57
LKT7547,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612099,B60070 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
KXV2258,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612103,B60071 ,28 MICROMASTER URB. S/AR,14/11/13 16:30
LKT7567,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612106,B60072 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
KNT7375,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612109,B60073 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LPH3842,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612121,B60074 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
KXH2138,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612124,B60075 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
KYR1805,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612127,B60076 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LKT7536,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612138,B60077 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LPH3848,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612230,B60078 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LPH3847,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B612238,B60079 ,28 MICROMASTER URB. S/AR,14/11/13 16:31
KPL1000,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B618774,B60080 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LKT8068,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B618780,B60081 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LKT8057,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B618807,B60083 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LPH4175,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B618820,B60084 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
KVA3461,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B618835,B60085 ,28 MICROMASTER URB. S/AR,14/11/13 16:31
KVC3750,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B618840,B60086 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LPH4245,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B618846,B60087 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LKT8149,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620421,B60089 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
KWR2330,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620427,B60090 ,28 MICROMASTER URB. S/AR,16/12/10 14:58
LKT8074,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620431,B60091 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
LSB2802,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620433,B60092 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
LKT8140,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620435,B60093 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
LPH4174,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620441,B60094 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
LKT8067,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620447,B60095 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
KXB2109,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620452,B60096 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
LKT8089,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620454,B60097 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
KXK2088,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620623,B60098 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
LKT8135,2008,Diesel,2483,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B620626,B60099 ,28 MICROMASTER URB. S/AR,16/12/10 14:59
LPH3714,2008,Diesel,2571,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B610824,B60511 ,5 ONIBUS ROD. C/ AR,13/07/11 11:11
LPH3696,2008,Diesel,2571,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611215,B60513 ,5 ONIBUS ROD. C/ AR,13/07/11 11:11
LKT7354,2008,Diesel,2571,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611232,B60514 ,5 ONIBUS ROD. C/ AR,13/07/11 11:11
LKT7356,2008,Diesel,2571,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611262,B60515 ,5 ONIBUS ROD. C/ AR,13/07/11 11:11
LPH3710,2008,Diesel,2571,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611274,B60516 ,5 ONIBUS ROD. C/ AR,13/07/11 11:11
LQP2553,2008,Diesel,2571,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611277,B60517 ,5 ONIBUS ROD. C/ AR,13/07/11 11:11
LPH3713,2008,Diesel,2571,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B611284,B60518 ,5 ONIBUS ROD. C/ AR,13/07/11 11:11
